Respondent_ID,Segment,Gender,Q1_Age,Q2_Nationality,Q3_Income_Bracket,Q3_Income_AED_Month,Q4_Living_Situation,Q5_Area_Dubai,Q6_Num_Apps_Used,Q7_Monthly_Service_Spend_AED,Q8_Hours_Logistics_Per_Week,Q9_Uses_Laundry,Q9_Uses_Cleaning,Q9_Uses_Carwash,Q9_Uses_Grocery,Q9_Uses_Salon,Q9_Uses_Maintenance,Q9_Uses_Petcare,Q9_Uses_Airport,Q9_Uses_Concierge,Q10_Satisfaction_Current,Q11_Problem_Frequency,Q12_Pain_Score_1to10,Q13_Primary_Frustration,Q14_Importance_One_App,Q15_Freq_Laundry,Q15_Freq_Cleaning,Q15_Freq_Carwash,Q15_Freq_Grocery,Q15_Freq_Salon,Q15_Freq_Maintenance,Q15_Freq_Petcare,Q16_Car_Ownership,Q17_Pet_Ownership,Q18_Subscription_Intent,Q19_WTP_AED_Month,Q19_WTP_Category,Q20_Preferred_Payment,Q21_Rank_Laundry,Q21_Rank_Cleaning,Q21_Rank_Carwash,Q21_Rank_Grocery,Q21_Rank_Salon,Q21_Rank_Maintenance,Q21_Rank_Petcare,Q21_Rank_Airport,Q21_Rank_Concierge,Q22_AI_Comfort,Q23_Existing_Subscriptions,Q24_Trust_Driver,Q25_LifeScore,Would_Subscribe
LP0626,Nuclear Family,Female,42,Other,3,18700.0,Couple no kids,Mirdif/Sports City,6,1090.0,5,1,1,1,1,1,1,0,0,0,3,4,7.3,Too expensive,5,4,5,4,4,5,3,1,Own car,One pet,5,370.0,AED 300-399,Monthly subscription,0,1,0,3,2,0,0,0,0,3,1,Free trial,3,1
LP0627,Nuclear Family,Female,46,Arab,3,14700.0,Family with kids,Downtown/Business Bay,9,2200.0,5,1,1,0,1,1,1,1,0,0,2,4,8.6,No personalisation,3,4,4,1,5,3,4,4,Family car,One pet,5,280.0,AED 200-299,Annual subscription,0,3,0,1,0,2,0,0,0,3,2,Verified partners,2,1
LP0628,Nuclear Family,Male,38,Indian,4,25500.0,Family with kids,International City/Al Quoz,8,1740.0,5,1,1,1,0,0,1,0,0,1,3,4,6.7,Unreliable quality/timing,4,3,3,3,5,3,4,2,Own car,No pets,4,460.0,AED 400-499,Monthly subscription,0,0,3,1,0,2,0,0,0,5,2,Peer recommendation,3,1
LP0629,Budget Expat,Female,28,Other,1,2000.0,Living alone,International City/Al Quoz,5,230.0,2,1,0,1,0,1,0,0,1,0,3,3,5.4,Too expensive,3,3,2,1,4,3,2,1,No car,No pets,2,120.0,AED 100-199,Pay per use + discount,0,0,0,1,3,0,0,2,0,4,0,Free trial,3,0
LP0630,Nuclear Family,Female,47,British/Western,3,17400.0,Family with kids,International City/Al Quoz,8,3730.0,3,1,1,1,1,1,0,0,1,0,4,3,8.4,No cross-service loyalty,4,3,5,4,5,2,5,2,Own car,Multiple pets,5,300.0,AED 300-399,Annual subscription,0,3,0,2,0,1,0,0,0,4,2,Verified partners,3,1
LP0631,Busy Professional,Male,39,Pakistani,3,19000.0,Living alone,International City/Al Quoz,7,1260.0,4,1,1,1,0,1,1,0,1,1,3,3,8.3,Unreliable quality/timing,4,5,3,3,3,4,2,3,Own car,No pets,5,340.0,AED 300-399,Monthly subscription,1,0,0,3,2,0,0,0,0,4,2,Free trial,3,1
LP0632,Busy Professional,Female,31,Indian,2,8500.0,Living alone,Downtown/Business Bay,7,1200.0,4,1,1,1,1,1,1,1,1,1,2,5,10.0,Unreliable quality/timing,4,4,4,5,3,3,2,1,Own car,No pets,5,160.0,AED 100-199,Pay per use + discount,2,3,1,0,0,0,0,0,0,4,2,Cancellation policy,3,1
LP0633,Nuclear Family,Male,37,Arab,3,10100.0,Family with kids,JLT/Marina,9,960.0,5,1,1,1,1,0,1,0,0,1,2,5,8.6,Too many apps to manage,5,3,4,3,5,3,5,3,Own car,One pet,4,540.0,AED 500-749,Annual subscription,0,3,0,1,0,2,0,0,0,4,2,Peer recommendation,3,1
LP0634,Nuclear Family,Female,39,Indian,3,12700.0,Family with kids,Mirdif/Sports City,8,1950.0,4,1,1,1,1,1,1,0,0,0,3,4,8.8,Hard to book and track,4,4,2,3,3,3,2,1,Family car,No pets,5,240.0,AED 200-299,Pay per use + discount,1,0,2,0,3,0,0,0,0,3,1,Verified partners,3,1
LP0635,Premium Resident,Female,54,Arab,5,78100.0,Couple no kids,Downtown/Business Bay,4,8530.0,3,1,1,1,1,0,1,0,1,1,2,3,5.4,Unreliable quality/timing,4,4,3,5,3,5,3,3,Own car,No pets,5,840.0,AED 750+,Monthly subscription,3,0,2,0,1,0,0,0,0,4,3,Data privacy,4,1
LP0636,Busy Professional,Female,34,Arab,3,13200.0,Living alone,JLT/Marina,7,1160.0,3,1,1,1,1,1,1,0,0,0,3,5,9.2,Unreliable quality/timing,5,4,4,3,5,4,2,1,Family car,No pets,5,240.0,AED 200-299,Monthly subscription,0,3,0,1,2,0,0,0,0,4,2,Cancellation policy,2,1
LP0637,Budget Expat,Male,32,Filipino,1,4000.0,Flatmates,Mirdif/Sports City,5,270.0,2,0,1,1,1,1,0,0,0,0,3,2,4.7,Too many apps to manage,2,3,1,1,3,1,1,1,Own car,No pets,3,50.0,Below AED 100,Flexible credits,2,0,0,1,0,0,3,0,0,3,2,Free trial,4,0
LP0638,Nuclear Family,Prefer not to say,36,Pakistani,1,3100.0,Couple no kids,Palm/Emirates Hills,7,1620.0,5,1,1,1,1,1,1,0,0,1,3,2,10.0,Unreliable quality/timing,4,5,4,4,4,3,4,2,No car,One pet,4,250.0,AED 200-299,Flexible credits,1,0,2,3,0,0,0,0,0,3,2,Transparent pricing,4,0
LP0639,Premium Resident,Female,53,British/Western,5,78200.0,Family with kids,Downtown/Business Bay,7,15000.0,3,0,1,1,1,0,1,1,1,1,3,4,7.2,Too many apps to manage,4,3,5,3,3,5,3,2,Own car,One pet,5,740.0,AED 500-749,Monthly subscription,0,1,0,3,2,0,0,0,0,4,2,Verified partners,3,1
LP0640,Busy Professional,Female,31,Pakistani,4,26900.0,Living alone,JLT/Marina,7,640.0,3,1,0,1,1,0,1,0,1,0,2,4,8.5,Hard to book and track,4,4,4,5,5,1,1,2,No car,One pet,5,380.0,AED 300-399,Monthly subscription,0,3,2,1,0,0,0,0,0,3,2,Free trial,3,1
LP0641,Busy Professional,Female,39,Arab,3,14800.0,Living alone,International City/Al Quoz,9,1130.0,5,1,1,1,0,1,0,1,0,0,3,3,8.3,Too many apps to manage,5,2,3,2,4,2,2,1,Family car,No pets,5,290.0,AED 200-299,Annual subscription,0,2,0,1,3,0,0,0,0,5,2,Cancellation policy,2,1
LP0642,Nuclear Family,Male,31,Indian,4,20900.0,Family with kids,International City/Al Quoz,4,12700.0,2,1,0,1,1,1,0,0,0,0,2,3,6.3,Too many apps to manage,5,5,5,4,5,3,5,3,Own car,One pet,5,210.0,AED 200-299,Monthly subscription,2,0,0,1,0,3,0,0,0,2,2,Free trial,4,1
LP0643,Premium Resident,Female,41,Other,5,67100.0,Family with kids,Mirdif/Sports City,3,3030.0,1,0,1,1,1,1,1,0,1,1,2,3,6.9,No cross-service loyalty,3,4,2,4,4,4,5,2,Family car,No pets,4,720.0,AED 500-749,Annual subscription,0,0,3,0,2,1,0,0,0,5,0,Peer recommendation,1,1
LP0644,Premium Resident,Female,46,Emirati,5,70300.0,Family with kids,JLT/Marina,9,10700.0,3,1,1,1,0,1,1,1,1,1,2,4,7.6,No cross-service loyalty,3,4,5,5,3,5,4,4,Family car,One pet,5,820.0,AED 750+,Annual subscription,0,3,1,0,2,0,0,0,0,3,2,Data privacy,2,1
LP0645,Nuclear Family,Female,38,Other,4,29700.0,Family with kids,Downtown/Business Bay,5,9900.0,4,1,1,0,1,0,1,0,0,0,3,3,6.2,Hard to book and track,5,5,4,3,3,4,4,3,Family car,One pet,5,320.0,AED 300-399,Pay per use + discount,1,3,0,0,0,2,0,0,0,2,2,Verified partners,4,1
LP0646,Premium Resident,Male,55,Arab,4,26100.0,Family with kids,Palm/Emirates Hills,6,5750.0,2,1,0,1,1,1,1,1,1,1,1,4,6.0,Too expensive,4,5,5,3,2,4,4,1,Own car,Multiple pets,4,450.0,AED 400-499,Monthly subscription,1,2,0,0,0,3,0,0,0,5,3,Data privacy,1,1
LP0647,Busy Professional,Female,25,Filipino,3,18200.0,Couple no kids,Other,7,2310.0,3,0,0,1,1,1,1,0,1,1,1,3,9.6,Unreliable quality/timing,5,4,2,3,4,5,1,2,Own car,No pets,5,420.0,AED 400-499,Monthly subscription,3,0,0,2,1,0,0,0,0,4,3,Verified partners,3,1
LP0648,Busy Professional,Male,32,Indian,5,69800.0,Couple no kids,Downtown/Business Bay,5,1760.0,3,1,1,1,1,0,0,1,1,0,2,2,7.9,Too many apps to manage,4,4,4,5,5,5,2,2,No car,No pets,5,550.0,AED 500-749,Annual subscription,0,0,1,3,2,0,0,0,0,4,3,Free trial,1,1
LP0649,Premium Resident,Female,45,Indian,4,20600.0,Couple no kids,Other,4,9290.0,4,1,1,1,0,1,1,1,0,1,2,4,8.2,No personalisation,4,5,3,3,2,4,4,3,Family car,One pet,4,380.0,AED 300-399,Annual subscription,1,0,0,0,2,3,0,0,0,5,1,Cancellation policy,2,1
LP0650,Nuclear Family,Male,45,Indian,5,65400.0,Couple no kids,Downtown/Business Bay,8,3540.0,2,1,1,0,1,1,1,0,0,0,3,4,6.5,Too expensive,3,5,5,3,5,2,4,2,Own car,Multiple pets,4,650.0,AED 500-749,Monthly subscription,2,1,0,3,0,0,0,0,0,2,3,Free trial,3,1
LP0651,Busy Professional,Male,29,Indian,3,14000.0,Couple no kids,JLT/Marina,8,2260.0,3,0,1,1,1,1,0,0,1,0,2,2,9.5,Hard to book and track,4,4,3,3,3,3,3,2,No car,No pets,5,320.0,AED 300-399,Annual subscription,1,0,0,3,0,2,0,0,0,5,1,Transparent pricing,3,1
LP0652,Nuclear Family,Male,44,Indian,3,11200.0,Family with kids,JLT/Marina,6,2090.0,4,1,1,1,0,0,1,0,1,0,3,4,8.3,No personalisation,3,4,3,2,5,2,2,2,Family car,No pets,5,250.0,AED 200-299,Pay per use + discount,2,0,0,1,0,0,0,3,0,4,0,Data privacy,2,1
LP0653,Nuclear Family,Female,40,Pakistani,5,57900.0,Family with kids,Deira/Bur Dubai,9,2450.0,2,1,1,1,1,1,0,0,1,0,3,4,6.7,Too expensive,5,4,4,2,4,2,5,1,No car,One pet,4,500.0,AED 500-749,Monthly subscription,0,2,0,3,0,1,0,0,0,3,1,Peer recommendation,2,1
LP0654,Nuclear Family,Male,42,British/Western,3,11100.0,Family with kids,International City/Al Quoz,6,1810.0,5,1,1,1,1,1,0,0,1,1,4,3,6.3,Unreliable quality/timing,4,4,4,2,5,2,2,1,Own car,One pet,4,350.0,AED 300-399,Monthly subscription,3,2,0,1,0,0,0,0,0,3,1,Transparent pricing,3,0
LP0655,Nuclear Family,Female,39,Filipino,5,74100.0,Family with kids,International City/Al Quoz,8,3540.0,2,1,1,0,1,1,1,0,0,0,2,4,7.9,Too many apps to manage,5,5,3,3,5,3,3,2,Own car,One pet,4,440.0,AED 400-499,Monthly subscription,2,0,3,1,0,0,0,0,0,3,2,Verified partners,2,1
LP0656,Nuclear Family,Male,40,British/Western,4,28200.0,Living alone,Deira/Bur Dubai,4,1270.0,3,1,1,1,1,1,1,0,1,0,1,4,6.3,Too expensive,4,5,4,5,5,4,3,1,Own car,Multiple pets,5,370.0,AED 300-399,Pay per use + discount,2,0,3,1,0,0,0,0,0,2,2,Transparent pricing,2,1
LP0657,Nuclear Family,Male,38,Indian,3,15900.0,Family with kids,Deira/Bur Dubai,8,2200.0,4,0,1,1,1,0,1,0,0,0,4,2,6.9,Hard to book and track,4,3,4,4,3,4,4,2,Family car,No pets,3,420.0,AED 400-499,Annual subscription,0,1,2,0,3,0,0,0,0,4,1,Transparent pricing,3,0
LP0658,Nuclear Family,Male,33,Indian,3,14700.0,Family with kids,Palm/Emirates Hills,5,1830.0,3,1,1,0,1,1,0,0,1,0,2,2,7.0,Unreliable quality/timing,4,3,4,3,4,5,3,3,Family car,No pets,4,570.0,AED 500-749,Monthly subscription,0,3,0,2,1,0,0,0,0,2,2,Peer recommendation,4,1
LP0659,Premium Resident,Male,52,British/Western,5,78300.0,Couple no kids,JLT/Marina,6,8410.0,3,0,1,1,1,1,1,0,1,1,3,4,6.1,No personalisation,5,5,5,5,4,4,3,1,Family car,No pets,3,720.0,AED 500-749,Monthly subscription,2,3,1,0,0,0,0,0,0,4,3,Data privacy,2,1
LP0660,Busy Professional,Male,30,Arab,4,30900.0,Living alone,Downtown/Business Bay,7,790.0,5,1,1,1,1,0,0,0,1,0,1,3,8.8,Too many apps to manage,5,3,3,5,4,4,2,1,Own car,No pets,5,430.0,AED 400-499,Flexible credits,0,0,1,2,3,0,0,0,0,4,3,Cancellation policy,2,1
LP0661,Budget Expat,Male,28,Indian,2,9500.0,Family with kids,Mirdif/Sports City,3,350.0,2,0,1,0,0,0,0,0,0,0,3,1,5.6,Too many apps to manage,3,1,3,1,3,1,1,2,No car,No pets,2,260.0,AED 200-299,Pay per use + discount,0,1,0,2,0,0,3,0,0,3,0,Cancellation policy,3,0
LP0662,Nuclear Family,Female,34,Indian,4,26200.0,Family with kids,Deira/Bur Dubai,6,5190.0,3,0,1,1,0,1,0,1,0,1,2,5,8.6,Hard to book and track,4,5,4,3,5,2,3,2,Family car,Multiple pets,5,300.0,AED 300-399,Monthly subscription,1,3,0,2,0,0,0,0,0,3,2,Verified partners,2,1
LP0663,Busy Professional,Female,33,British/Western,3,10300.0,Couple no kids,Other,8,960.0,5,1,1,1,1,1,0,0,0,0,3,4,8.1,Too expensive,3,4,3,3,3,2,1,1,Family car,No pets,5,410.0,AED 400-499,Flexible credits,1,0,3,2,0,0,0,0,0,5,3,Free trial,3,1
LP0664,Budget Expat,Male,29,Indian,2,5800.0,Extended family,International City/Al Quoz,6,210.0,3,1,0,0,1,0,0,0,0,1,1,4,7.4,Too expensive,4,2,3,3,3,3,1,3,No car,One pet,1,120.0,AED 100-199,Monthly subscription,0,3,2,1,0,0,0,0,0,4,2,Verified partners,2,0
LP0665,Busy Professional,Female,30,Filipino,3,13300.0,Couple no kids,Other,8,1040.0,3,1,0,1,1,1,1,1,1,0,2,3,9.2,Unreliable quality/timing,4,3,2,4,4,4,2,2,Own car,One pet,4,530.0,AED 500-749,Annual subscription,0,0,2,3,1,0,0,0,0,4,1,Peer recommendation,2,1
LP0666,Nuclear Family,Male,40,Pakistani,4,27400.0,Couple no kids,JLT/Marina,7,2250.0,3,1,1,1,1,1,1,0,0,0,3,4,8.6,Unreliable quality/timing,4,4,5,2,3,2,4,2,Family car,No pets,4,310.0,AED 300-399,Annual subscription,2,1,0,0,0,3,0,0,0,3,3,Free trial,3,0
LP0667,Busy Professional,Male,32,British/Western,4,24100.0,Living alone,Deira/Bur Dubai,5,940.0,3,1,0,1,1,0,0,0,0,1,3,4,8.5,Too many apps to manage,5,4,3,4,5,3,1,2,Own car,No pets,5,160.0,AED 100-199,Monthly subscription,3,0,2,1,0,0,0,0,0,5,3,Peer recommendation,2,1
LP0668,Busy Professional,Male,23,Arab,4,32700.0,Living alone,Downtown/Business Bay,9,1380.0,4,1,1,1,0,0,0,0,1,0,2,4,6.9,Too many apps to manage,5,3,3,2,4,3,2,2,Family car,No pets,5,310.0,AED 300-399,Annual subscription,3,2,0,1,0,0,0,0,0,3,2,Free trial,3,1
LP0669,Premium Resident,Male,56,British/Western,5,78400.0,Living alone,Deira/Bur Dubai,6,5470.0,1,1,1,1,1,0,1,0,1,1,2,2,7.0,Hard to book and track,5,4,3,5,4,3,3,3,Own car,One pet,5,780.0,AED 750+,Monthly subscription,2,0,1,3,0,0,0,0,0,3,2,Free trial,3,1
LP0670,Nuclear Family,Male,26,Pakistani,5,62700.0,Family with kids,International City/Al Quoz,6,3480.0,3,0,1,1,0,0,1,1,1,0,2,4,8.7,Hard to book and track,5,5,4,4,5,3,4,3,Own car,One pet,5,650.0,AED 500-749,Annual subscription,2,0,0,1,0,3,0,0,0,3,0,Free trial,3,1
LP0671,Busy Professional,Male,27,Indian,3,18000.0,Couple no kids,Downtown/Business Bay,7,1450.0,4,1,1,0,1,1,1,0,0,1,1,5,4.7,Too expensive,5,2,4,3,4,4,2,1,No car,One pet,4,230.0,AED 200-299,Annual subscription,0,3,0,1,2,0,0,0,0,3,3,Free trial,3,1
LP0672,Premium Resident,Female,31,Emirati,4,29000.0,Family with kids,Other,6,10040.0,2,1,1,1,1,1,1,1,1,1,2,4,8.2,No personalisation,5,4,4,5,3,3,4,2,Family car,No pets,5,920.0,AED 750+,Annual subscription,2,0,1,0,0,3,0,0,0,3,0,Verified partners,2,1
LP0673,Busy Professional,Female,37,Pakistani,4,25800.0,Couple no kids,JLT/Marina,4,960.0,3,1,1,1,1,1,0,0,0,1,2,3,6.8,Too many apps to manage,5,2,4,3,4,2,2,1,Own car,No pets,5,340.0,AED 300-399,Flexible credits,0,2,3,1,0,0,0,0,0,4,1,Cancellation policy,4,1
LP0674,Busy Professional,Male,33,Indian,5,62100.0,Living alone,Downtown/Business Bay,10,1410.0,5,1,1,1,0,1,1,1,0,1,1,4,10.0,Too many apps to manage,4,5,3,3,5,4,3,1,Family car,No pets,4,400.0,AED 400-499,Monthly subscription,1,0,0,2,3,0,0,0,0,5,1,Free trial,2,1
LP0675,Budget Expat,Male,28,Pakistani,2,5600.0,Extended family,Mirdif/Sports City,6,300.0,2,0,0,0,1,0,0,0,0,0,3,2,5.4,No personalisation,2,4,2,4,3,2,2,1,No car,No pets,4,80.0,Below AED 100,Flexible credits,1,0,2,3,0,0,0,0,0,4,1,Transparent pricing,4,0
LP0676,Budget Expat,Male,28,Pakistani,1,4600.0,Couple no kids,Deira/Bur Dubai,5,250.0,2,0,1,0,0,0,0,0,1,0,4,2,5.8,Too expensive,4,3,2,1,4,2,3,1,Family car,Multiple pets,3,100.0,AED 100-199,Pay per use + discount,2,0,0,1,0,3,0,0,0,3,0,Free trial,2,0
LP0677,Nuclear Family,Female,41,Indian,3,15300.0,Couple no kids,Mirdif/Sports City,5,2600.0,4,1,1,1,1,1,1,0,1,0,3,4,6.7,Unreliable quality/timing,3,5,3,4,4,3,4,1,Own car,No pets,4,410.0,AED 400-499,Monthly subscription,1,0,2,3,0,0,0,0,0,4,2,Verified partners,3,1
LP0678,Budget Expat,Male,25,Indian,2,5800.0,Living alone,International City/Al Quoz,6,310.0,3,1,0,0,1,0,0,0,0,0,3,3,5.8,Hard to book and track,5,2,3,2,3,3,1,1,Family car,No pets,2,300.0,AED 300-399,Flexible credits,0,3,0,2,1,0,0,0,0,1,1,Free trial,4,0
LP0679,Budget Expat,Male,29,Arab,1,3500.0,Flatmates,Deira/Bur Dubai,5,470.0,3,1,0,0,1,1,0,0,1,0,4,4,6.4,Unreliable quality/timing,3,2,2,2,5,3,1,1,No car,No pets,4,120.0,AED 100-199,Pay per use + discount,0,0,0,1,2,0,0,3,0,2,3,Transparent pricing,3,0
LP0680,Busy Professional,Male,30,British/Western,5,70500.0,Couple no kids,Deira/Bur Dubai,8,1740.0,3,1,1,0,1,1,0,0,1,1,2,3,9.1,Hard to book and track,3,4,4,4,4,3,4,2,No car,One pet,4,1180.0,AED 750+,Flexible credits,2,1,3,0,0,0,0,0,0,5,3,Data privacy,2,1
LP0681,Premium Resident,Male,52,Pakistani,4,31100.0,Couple no kids,Palm/Emirates Hills,9,6510.0,4,1,1,1,1,1,1,1,1,1,2,2,6.8,No cross-service loyalty,3,4,5,4,4,5,4,2,Own car,No pets,4,490.0,AED 400-499,Annual subscription,0,2,0,3,1,0,0,0,0,3,1,Data privacy,2,1
LP0682,Nuclear Family,Female,36,Indian,3,11800.0,Family with kids,JLT/Marina,10,1760.0,3,1,1,0,1,0,0,0,0,1,1,3,8.0,Unreliable quality/timing,4,4,4,3,5,3,2,1,Own car,No pets,3,380.0,AED 300-399,Monthly subscription,3,2,0,1,0,0,0,0,0,4,1,Transparent pricing,3,1
LP0683,Busy Professional,Female,32,Other,3,10300.0,Couple no kids,JLT/Marina,7,950.0,4,1,0,1,1,1,0,0,1,0,2,3,7.2,No cross-service loyalty,4,2,4,5,5,3,1,2,No car,No pets,3,430.0,AED 400-499,Monthly subscription,0,3,1,2,0,0,0,0,0,3,2,Cancellation policy,3,1
LP0684,Busy Professional,Male,28,Emirati,5,77200.0,Extended family,Mirdif/Sports City,7,1730.0,5,1,1,1,1,1,0,0,1,0,3,3,7.8,Too many apps to manage,5,5,3,3,3,3,1,1,Own car,No pets,4,550.0,AED 500-749,Monthly subscription,1,3,0,2,0,0,0,0,0,4,2,Free trial,3,1
LP0685,Budget Expat,Male,26,Filipino,2,7800.0,Family with kids,International City/Al Quoz,6,560.0,1,0,0,1,1,1,0,0,0,0,4,3,3.6,Too expensive,1,3,3,1,4,4,1,1,No car,No pets,2,150.0,AED 100-199,Pay per use + discount,3,0,0,1,2,0,0,0,0,4,2,Free trial,3,0
LP0686,Busy Professional,Male,28,Indian,3,18300.0,Couple no kids,JLT/Marina,9,550.0,3,1,1,1,1,1,0,0,1,0,2,4,9.7,Too many apps to manage,4,4,5,2,5,2,2,1,No car,No pets,4,320.0,AED 300-399,Monthly subscription,3,1,0,2,0,0,0,0,0,5,2,Cancellation policy,2,1
LP0687,Budget Expat,Female,29,Indian,3,13700.0,Living alone,International City/Al Quoz,3,890.0,2,1,1,1,1,0,0,0,0,0,3,3,4.0,Unreliable quality/timing,4,4,2,1,3,3,2,2,No car,No pets,2,130.0,AED 100-199,Pay per use + discount,1,0,0,2,3,0,0,0,0,3,1,Transparent pricing,2,0
LP0688,Premium Resident,Female,31,Arab,4,33200.0,Family with kids,Downtown/Business Bay,2,5730.0,3,1,1,1,1,1,1,1,1,1,3,3,3.5,Unreliable quality/timing,2,3,3,4,3,2,4,2,Own car,No pets,4,460.0,AED 400-499,Annual subscription,0,0,1,3,0,2,0,0,0,4,3,Free trial,4,1
LP0689,Budget Expat,Male,36,Other,2,9500.0,Living alone,Deira/Bur Dubai,7,460.0,2,1,1,0,1,0,1,0,0,0,4,5,5.9,Too expensive,3,3,2,2,4,2,2,1,No car,One pet,1,270.0,AED 200-299,Pay per use + discount,2,0,3,1,0,0,0,0,0,1,2,Free trial,4,0
LP0690,Busy Professional,Male,39,Indian,3,12100.0,Family with kids,Deira/Bur Dubai,7,770.0,3,0,1,1,1,1,0,1,1,0,2,4,8.4,Too many apps to manage,5,3,3,2,5,3,3,2,No car,No pets,4,180.0,AED 100-199,Monthly subscription,3,0,0,1,0,0,0,2,0,3,2,Transparent pricing,2,0
LP0691,Nuclear Family,Female,36,Indian,2,7100.0,Family with kids,Deira/Bur Dubai,6,1460.0,4,1,1,1,1,1,1,1,0,0,3,3,7.2,Unreliable quality/timing,3,4,3,4,5,2,2,1,No car,No pets,4,400.0,AED 400-499,Pay per use + discount,2,0,3,1,0,0,0,0,0,2,3,Peer recommendation,2,1
LP0692,Budget Expat,Female,28,Pakistani,2,7000.0,Family with kids,International City/Al Quoz,3,400.0,2,1,0,0,1,0,0,1,1,0,3,2,7.4,Too expensive,4,3,1,2,3,1,1,1,No car,No pets,4,940.0,AED 750+,Pay per use + discount,2,0,0,3,0,0,0,1,0,2,1,Free trial,3,1
LP0693,Nuclear Family,Male,38,Indian,4,31000.0,Family with kids,Mirdif/Sports City,5,1520.0,5,1,1,1,1,0,1,0,0,0,2,2,8.3,Unreliable quality/timing,5,3,5,2,5,3,5,2,Family car,One pet,4,650.0,AED 500-749,Pay per use + discount,0,1,0,3,0,2,0,0,0,1,2,Peer recommendation,3,1
LP0694,Nuclear Family,Female,39,Filipino,4,34300.0,Family with kids,Palm/Emirates Hills,6,3140.0,4,1,1,1,1,1,1,0,0,0,3,3,4.9,Too expensive,4,4,5,3,3,4,2,2,Family car,No pets,4,400.0,AED 400-499,Monthly subscription,2,1,0,0,3,0,0,0,0,3,1,Peer recommendation,3,1
LP0695,Nuclear Family,Female,38,Indian,3,12800.0,Extended family,Downtown/Business Bay,9,1770.0,3,1,1,1,1,0,1,0,1,0,2,3,8.3,Hard to book and track,4,4,5,3,3,3,2,1,Own car,No pets,3,320.0,AED 300-399,Monthly subscription,2,1,0,0,0,0,0,3,0,2,2,Free trial,3,0
LP0696,Premium Resident,Female,39,British/Western,4,32900.0,Couple no kids,Downtown/Business Bay,8,8530.0,3,1,1,1,1,0,1,1,1,1,2,5,7.5,No personalisation,4,2,4,3,3,3,4,3,Own car,Multiple pets,3,400.0,AED 400-499,Annual subscription,0,1,0,0,0,2,3,0,0,4,3,Data privacy,1,1
LP0697,Budget Expat,Male,26,Indian,2,7500.0,Flatmates,Mirdif/Sports City,5,290.0,2,0,0,0,1,0,1,0,0,0,4,2,4.9,Unreliable quality/timing,4,4,4,1,4,2,1,1,No car,One pet,3,350.0,AED 300-399,Flexible credits,1,2,0,3,0,0,0,0,0,4,1,Free trial,1,0
LP0698,Busy Professional,Male,25,Pakistani,1,2900.0,Couple no kids,JLT/Marina,9,1820.0,3,0,1,0,1,1,1,0,0,1,1,3,9.8,Too many apps to manage,5,4,4,4,4,4,1,1,Own car,No pets,3,440.0,AED 400-499,Monthly subscription,2,0,0,1,3,0,0,0,0,4,2,Transparent pricing,2,1
LP0699,Busy Professional,Female,30,Pakistani,5,77200.0,Family with kids,Downtown/Business Bay,6,1420.0,3,1,1,1,1,1,1,0,1,0,3,3,7.3,Too many apps to manage,5,3,2,5,5,3,2,2,No car,No pets,4,440.0,AED 400-499,Flexible credits,3,0,2,1,0,0,0,0,0,4,2,Peer recommendation,2,1
LP0700,Premium Resident,Male,47,British/Western,5,43600.0,Family with kids,JLT/Marina,4,9210.0,2,0,1,0,1,1,1,0,1,1,1,1,7.7,Too expensive,4,2,3,4,3,4,4,4,Own car,Multiple pets,3,570.0,AED 500-749,Annual subscription,0,0,2,0,1,0,3,0,0,3,3,Peer recommendation,3,1
LP0701,Premium Resident,Male,41,Indian,3,15200.0,Couple no kids,Downtown/Business Bay,7,7780.0,3,1,1,1,1,1,1,1,1,1,1,2,5.0,Too expensive,4,4,4,2,2,4,4,1,Own car,No pets,4,560.0,AED 500-749,Flexible credits,1,0,0,0,3,2,0,0,0,4,3,Data privacy,5,1
LP0702,Budget Expat,Male,28,Arab,3,16300.0,Couple no kids,Deira/Bur Dubai,4,440.0,3,0,0,0,0,0,0,0,0,0,4,5,6.0,Too many apps to manage,3,2,3,3,4,2,2,1,Own car,No pets,5,210.0,AED 200-299,Pay per use + discount,0,2,3,1,0,0,0,0,0,2,0,Free trial,3,0
LP0703,Budget Expat,Female,33,Indian,2,9400.0,Living alone,International City/Al Quoz,4,270.0,2,0,0,1,0,0,0,0,0,0,2,4,5.2,Too expensive,3,3,3,3,3,3,3,1,Family car,Multiple pets,4,220.0,AED 200-299,Annual subscription,2,3,0,0,0,1,0,0,0,1,1,Peer recommendation,4,0
LP0704,Budget Expat,Male,28,Pakistani,2,8000.0,Extended family,International City/Al Quoz,3,570.0,3,1,1,1,0,0,0,0,0,0,3,2,7.1,Too expensive,3,2,3,3,4,2,1,1,No car,No pets,4,190.0,AED 100-199,Pay per use + discount,0,2,3,1,0,0,0,0,0,4,2,Transparent pricing,3,0
LP0705,Budget Expat,Male,21,Indian,2,5500.0,Flatmates,Deira/Bur Dubai,5,380.0,2,0,1,1,1,1,0,0,0,0,3,3,3.2,Too expensive,4,2,5,3,4,4,2,1,No car,No pets,2,50.0,Below AED 100,Pay per use + discount,0,1,0,3,2,0,0,0,0,3,0,Transparent pricing,4,0
